Rooms,Price,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,Latitude,Longitude,Propertycount
2,760000,5.9,3032,2,1,1,124,77,1900,-37.780701,144.928497,6567
3,487500,5.9,3032,3,1,3,0,0,1972,-37.772301,144.909393,6567
3,1000000,5.9,3032,3,2,2,200,144,2003,-37.7766,144.927704,6567
4,1110000,5.9,3032,4,2,1,349,0,1920,-37.7775,144.912994,6567
4,1300000,5.9,3032,4,1,4,664,0,0,-37.776501,144.913193,6567
3,1060000,5.9,3032,3,1,1,555,0,0,-37.776699,144.912506,6567
3,1410000,5.9,3032,3,2,2,459,0,0,-37.776699,144.912399,6567
3,1305000,5.9,3032,2,1,1,278,166,1900,-37.776798,144.922302,6567
3,932500,5.9,3032,3,2,1,254,0,0,-37.7738,144.921494,6567
3,965000,5.9,3032,3,1,0,216,0,0,-37.779202,144.929703,6567
3,1215000,5.9,3032,3,1,1,452,175,1960,-37.776199,144.917404,6567
2,545000,5.9,3032,2,1,2,194,71,1900,-37.777199,144.911804,6567
4,1705000,5.9,3032,4,2,4,598,273,2012,-37.777401,144.9104,6567
3,970000,5.9,3032,2,1,1,194,0,0,-37.7756,144.921005,6567
2,925000,5.9,3032,2,1,1,407,0,0,-37.7756,144.910507,6567
4,2650000,11,3147,4,3,2,753,399,2015,-37.866901,145.076706,3052
3,1670000,11,3147,3,2,2,599,220,1930,-37.867298,145.068802,3052
3,955000,11,3147,3,2,2,203,0,0,-37.865501,145.080704,3052
3,2050000,11,3147,3,3,4,310,315,2014,-37.874001,145.071396,3052
2,500000,11,3147,2,1,1,710,0,2010,-37.863602,145.079407,3052
2,1575000,11,3147,2,1,2,679,0,0,-37.868999,145.082199,3052
3,1555000,11,3147,3,2,2,731,149,1935,-37.8666,145.067596,3052
3,1100000,11,3147,3,3,2,276,178,2004,-37.8699,145.077805,3052
3,1337000,11,3147,3,1,2,583,112,1950,-37.8685,145.078598,3052
8,2950000,11,3147,9,7,4,1472,618,2009,-37.872898,145.078796,3052
4,2215000,11,3147,4,2,1,681,0,1940,-37.861198,145.0858,3052
3,1518000,11,3147,3,2,2,516,145,1920,-37.8675,145.066803,3052
3,1710000,11,3147,3,1,2,806,101,1950,-37.869499,145.084,3052
3,1655000,11,3147,3,1,3,780,152,1940,-37.859901,145.081497,3052
4,1550000,11,3147,4,2,2,780,180,1938,-37.860001,145.081696,3052
3,1662000,11,3147,3,2,2,351,228,2006,-37.874199,145.070007,3052
3,1665000,11,3147,3,2,3,702,145,1945,-37.873699,145.069504,3052
2,1445000,11,3147,2,1,2,704,0,0,-37.8745,145.073807,3052
5,3510000,11,3147,5,5,2,755,444,2015,-37.859798,145.079605,3052
3,968000,11,3147,3,1,1,227,0,0,-37.870899,145.085693,3052
3,900000,11,3147,3,2,2,153,110,1990,-37.865501,145.080795,3052
3,1500000,11,3147,3,1,2,545,0,0,-37.8605,145.083298,3052
5,2752000,11,3147,6,4,2,1075,390,2010,-37.871399,145.072998,3052
3,1500000,11,3147,3,2,2,710,139,1945,-37.865299,145.089706,3052
4,1800000,11,3147,4,2,4,749,206,1950,-37.866901,145.076996,3052
3,1830000,11,3147,3,2,3,724,168,1940,-37.8619,145.087906,3052
3,1415000,11,3147,3,1,1,605,111,1950,-37.8703,145.077393,3052
2,1440000,11,3147,2,1,1,687,104,1940,-37.872002,145.069199,3052
4,1250000,11,3147,4,2,2,321,199,2007,-37.869301,145.080002,3052
3,1422000,11,3147,3,1,2,583,0,0,-37.867901,145.078094,3052
5,1600000,11,3147,5,3,4,700,266,1950,-37.872398,145.075806,3052
4,1860000,11,3147,4,2,3,696,274,2000,-37.871101,145.0746,3052
3,1710000,11,3147,3,2,2,295,0,1990,-37.8624,145.079803,3052
4,1790000,11,3147,4,2,2,514,240,1935,-37.866402,145.077194,3052
4,1950000,11,3147,4,2,2,844,278,1940,-37.871498,145.068802,3052
3,1600000,11,3147,3,1,2,637,0,0,-37.864498,145.079697,3052
3,1320000,11,3147,3,1,2,1063,0,0,-37.875198,145.075394,3052
3,1650000,11,3147,3,1,1,697,164,1947,-37.863602,145.090302,3052
2,995000,12.2,3147,2,1,1,583,0,1950,-37.869301,145.1082,2894
3,1250000,12.2,3147,3,1,1,842,0,0,-37.867001,145.109207,2894
3,1045000,12.2,3147,3,2,2,467,0,0,-37.863899,145.096802,2894
4,1200000,12.2,3147,4,3,2,372,201,2016,-37.871601,145.099899,2894
2,1075000,12.2,3147,2,1,2,695,114,1950,-37.8694,145.094406,2894
4,1500000,12.2,3147,2,2,2,621,203,2000,-37.8647,145.102295,2894
3,1120000,12.2,3147,3,1,2,723,0,0,-37.864201,145.110901,2894
2,700000,12.2,3147,2,1,2,367,110,1970,-37.866199,145.108994,2894
3,761000,12.2,3147,3,2,4,400,94,1950,-37.8675,145.106003,2894
4,1270000,12.2,3147,4,2,1,724,0,0,-37.865101,145.110901,2894
4,1510000,12.2,3147,4,2,2,526,0,0,-37.8661,145.101303,2894
3,1365000,12.2,3147,3,1,1,792,792,1950,-37.863998,145.097198,2894
4,1100000,12.2,3147,3,2,2,803,152,1970,-37.862099,145.112595,2894
4,1415000,12.2,3147,4,3,2,724,0,0,-37.865101,145.110703,2894
2,690000,12.2,3147,2,1,1,216,90,2003,-37.871101,145.1017,2894
3,1631000,12.2,3147,3,2,3,782,215,1950,-37.862099,145.102097,2894
4,1500000,12.2,3147,4,2,1,593,255,1930,-37.865501,145.095993,2894
3,1060000,12.2,3147,2,1,2,772,0,0,-37.870701,145.103607,2894
5,1529500,12.2,3147,5,3,2,585,317,2000,-37.863701,145.102402,2894
2,600000,12.2,3147,2,1,1,153,80,1970,-37.869598,145.096207,2894
2,535000,12.2,3147,2,1,1,72,0,0,-37.870201,145.104202,2894
3,785000,12.2,3147,3,1,1,557,0,1960,-37.8671,145.111694,2894
4,1240000,12.2,3147,4,2,2,766,192,1950,-37.8629,145.109695,2894
2,700000,12.2,3147,2,1,2,192,88,2007,-37.870899,145.102005,2894
4,1350000,12.2,3147,4,2,1,727,0,0,-37.866901,145.110596,2894
2,1110000,12.2,3147,2,1,1,586,86,1950,-37.868301,145.1082,2894
3,1305000,12.2,3147,3,1,1,760,120,1960,-37.858002,145.103806,2894
3,855000,12.2,3147,3,2,1,320,85,1958,-37.869999,145.110306,2894
3,900500,12.2,3147,3,2,2,256,134,2012,-37.865501,145.109604,2894
3,1200000,12.2,3147,3,2,2,839,198,1970,-37.861401,145.109802,2894
3,830000,12.2,3147,2,1,2,212,130,2012,-37.872299,145.108902,2894
3,850000,10.5,3034,3,1,1,593,118,1970,-37.7677,144.867401,4502
3,750000,10.5,3034,3,1,1,0,103,1980,-37.763401,144.861099,4502
3,851000,10.5,3034,3,3,1,557,181,2017,-37.77,144.857193,4502
3,848000,10.5,3034,3,1,2,542,0,0,-37.770599,144.8629,4502
4,806000,10.5,3034,4,2,1,350,0,2008,-37.767601,144.858994,4502
4,1155000,10.5,3034,3,2,2,569,225,2008,-37.7654,144.865494,4502
3,670000,10.5,3034,3,2,2,671,0,0,-37.7593,144.871002,4502
4,1200000,10.5,3034,4,5,4,673,0,0,-37.754501,144.873596,4502
3,636000,10.5,3034,2,1,2,571,0,0,-37.760502,144.858093,4502
3,680000,10.5,3034,3,1,2,570,120,1970,-37.759102,144.854202,4502
4,1160000,10.5,3034,4,3,2,789,0,0,-37.7537,144.872894,4502
3,750000,10.5,3034,3,1,1,529,0,0,-37.772099,144.857605,4502
3,627500,10.5,3034,3,1,1,550,143,1970,-37.763199,144.862198,4502
3,880000,10.5,3034,3,2,2,339,0,0,-37.7519,144.853394,4502
4,950000,10.5,3034,4,3,3,761,281,1970,-37.752399,144.871399,4502
4,1600000,10.5,3034,4,3,3,1801,0,0,-37.753201,144.876602,4502
2,585000,10.5,3034,2,1,1,136,0,2012,-37.762299,144.861298,4502
3,650000,10.5,3034,3,1,3,574,0,0,-37.762699,144.856995,4502
3,725000,10.5,3034,3,1,4,606,0,0,-37.751999,144.854004,4502
3,665000,10.5,3034,3,2,1,289,0,0,-37.7644,144.865707,4502
3,560500,10.5,3034,3,1,1,177,0,0,-37.766399,144.858307,4502
3,615000,10.5,3034,3,1,2,649,0,0,-37.757999,144.860001,4502
3,845000,10.5,3034,3,1,3,704,0,0,-37.768101,144.859207,4502
3,585000,10.5,3034,3,1,2,322,0,0,-37.7686,144.857605,4502
2,440000,10.5,3034,2,1,1,263,0,1999,-37.769699,144.865707,4502
3,850000,10.5,3034,3,1,2,766,149,0,-37.752201,144.851807,4502
5,850000,10.5,3034,5,2,4,574,0,0,-37.763901,144.861496,4502
3,705000,10.5,3034,3,1,1,581,106,1960,-37.7691,144.857498,4502
4,1100000,10.5,3034,4,3,2,873,395,1992,-37.760899,144.863907,4502
3,892500,10.5,3034,3,1,1,586,118,1965,-37.764198,144.860306,4502
3,695000,10.5,3034,3,1,2,588,0,0,-37.771,144.858597,4502
2,522500,10.5,3034,2,1,1,220,101,1995,-37.756001,144.864105,4502
4,680000,10.5,3034,4,2,2,554,140,1960,-37.7649,144.863297,4502
3,500000,10.5,3034,3,1,1,260,0,1990,-37.750702,144.857605,4502
2,550000,10.5,3034,2,1,2,158,0,1993,-37.759201,144.868103,4502
3,730000,10.5,3034,3,2,2,705,0,0,-37.765999,144.859604,4502
3,875000,10.5,3034,3,1,3,812,117,1960,-37.764999,144.857803,4502
3,850000,10.5,3034,3,2,8,585,0,0,-37.750999,144.857101,4502
3,635000,10.5,3034,3,1,1,597,0,0,-37.756802,144.857193,4502
4,762000,10.5,3034,4,2,2,589,150,1961,-37.757301,144.853394,4502
2,411000,10.5,3034,2,1,1,0,85,1995,-37.760799,144.863007,4502
4,790000,10.5,3034,4,2,2,570,0,0,-37.751301,144.858994,4502
4,605000,10.5,3034,4,1,0,569,0,0,-37.756302,144.860107,4502
3,805000,10.5,3034,3,2,2,593,103,1970,-37.7607,144.858093,4502
4,890000,10.5,3034,4,2,4,585,0,1960,-37.757,144.856598,4502
3,795000,10.5,3034,3,1,1,549,0,0,-37.7644,144.857498,4502
3,634000,10.5,3034,4,2,1,582,153,1950,-37.7584,144.856796,4502
3,642000,10.5,3034,3,1,1,590,0,1960,-37.756699,144.857193,4502
3,863000,10.5,3034,3,2,3,638,0,0,-37.754601,144.858505,4502
3,740000,10.5,3034,3,1,2,607,0,0,-37.754601,144.856995,4502
4,1819000,6.6,3183,3,2,1,244,180,1900,-37.866798,144.992798,2952
2,410000,6.6,3183,2,1,2,0,61,1965,-37.8731,144.995804,2952
1,280000,6.6,3183,1,1,1,0,0,0,-37.873299,144.996994,2952
2,1015000,6.6,3183,2,1,2,114,120,2000,-37.872299,144.996094,2952
2,502500,6.6,3183,2,1,1,0,65,1960,-37.872501,144.995193,2952
2,520000,6.6,3183,2,1,0,0,58,1970,-37.874199,144.997192,2952
2,442000,6.6,3183,2,1,1,0,61,1960,-37.872601,144.996201,2952
3,1193000,6.6,3183,3,1,1,178,100,1920,-37.866299,144.994797,2952
2,416000,6.6,3183,2,1,1,0,49,1960,-37.867802,144.996597,2952
2,820000,6.6,3183,2,1,1,0,0,0,-37.869099,144.997406,2952
2,474000,6.6,3183,2,1,1,0,59,1970,-37.866699,144.991699,2952
2,981000,6.6,3183,2,1,0,159,84,1930,-37.874001,144.993301,2952
3,1690000,6.6,3183,3,2,2,339,159,1890,-37.872002,144.990906,2952
2,540000,6.6,3183,2,1,1,483,51,1970,-37.8727,144.996902,2952
3,1080000,6.6,3183,3,1,1,157,0,1928,-37.869598,144.992493,2952
1,500000,6.6,3183,1,1,0,0,0,0,-37.873001,144.990707,2952
2,497500,6.6,3183,2,0,0,0,0,0,-37.873901,144.992905,2952
2,2100000,9.7,3103,2,1,1,659,123,1920,-37.809399,145.080704,5682
4,1800000,9.7,3103,4,2,2,715,218,1985,-37.811001,145.095795,5682
2,1255000,9.7,3103,2,1,1,208,129,2000,-37.812801,145.097504,5682
3,1070000,9.7,3103,3,2,2,206,112,1998,-37.816101,145.081207,5682
5,2570000,9.7,3103,5,3,2,715,420,2009,-37.802799,145.076797,5682
4,2400000,9.7,3103,4,2,2,744,226,1985,-37.814701,145.074799,5682
3,2200000,9.7,3103,3,3,2,651,266,0,-37.808498,145.076401,5682
5,3250000,9.7,3103,5,5,2,651,410,0,-37.807098,145.090805,5682
2,806000,9.7,3103,2,1,1,122,97,1977,-37.812401,145.091599,5682
6,4000000,9.7,3103,6,4,7,2051,449,1935,-37.805099,145.101593,5682
2,1215000,9.7,3103,2,2,2,0,0,0,-37.8134,145.097198,5682
5,2250000,9.7,3103,5,3,2,600,356,2006,-37.806099,145.080093,5682
2,812000,9.7,3103,2,1,1,206,0,0,-37.8092,145.077805,5682
3,1140000,9.7,3103,3,2,2,175,0,1976,-37.8162,145.077103,5682
3,2330000,9.7,3103,3,2,1,853,0,0,-37.806999,145.063507,5682
5,2800000,9.7,3103,5,3,2,678,349,2001,-37.804798,145.070801,5682
2,605000,9.7,3103,2,1,1,0,0,0,-37.815201,145.084305,5682
3,1255000,9.7,3103,3,2,2,308,0,0,-37.805599,145.078796,5682
2,1850000,9.7,3103,3,1,1,1015,166,1930,-37.8074,145.082596,5682
2,805000,9.7,3103,3,1,1,209,0,1975,-37.8125,145.090103,5682
3,700000,9.7,3103,3,1,1,188,110,1970,-37.806499,145.065002,5682
4,2130000,9.7,3103,4,2,2,664,0,0,-37.8055,145.069901,5682
2,500000,9.7,3103,2,1,1,0,72,1960,-37.8162,145.084106,5682
3,2125000,9.7,3103,3,2,2,699,252,1985,-37.813999,145.096603,5682
4,1800000,9.7,3103,3,2,2,577,200,1948,-37.8032,145.069305,5682
2,635000,9.7,3103,2,1,1,0,70,2014,-37.8116,145.072403,5682
2,526000,9.7,3103,2,1,1,0,73,1960,-37.8144,145.099304,5682
1,390000,9.7,3103,1,1,1,740,0,0,-37.8125,145.077499,5682
3,905000,9.7,3103,3,1,2,281,150,1995,-37.8013,145.065201,5682
4,1750000,9.7,3103,4,3,2,453,308,2016,-37.804401,145.100601,5682
2,760000,9.7,3103,2,1,1,121,100,1960,-37.811199,145.088104,5682
4,3180000,9.7,3103,4,3,4,1148,0,0,-37.8088,145.099106,5682
3,1367000,9.7,3103,3,2,2,219,164,2003,-37.8125,145.0849,5682
5,3600000,9.7,3103,5,3,2,678,0,0,-37.806301,145.070496,5682
5,2550000,9.7,3103,5,3,2,642,0,1930,-37.809601,145.073502,5682
4,1400000,9.7,3103,4,3,2,241,240,2009,-37.804199,145.104202,5682
4,3270000,9.7,3103,4,2,4,935,241,1927,-37.815701,145.079498,5682
2,625000,9.7,3103,2,1,1,115,104,1960,-37.812199,145.087906,5682
2,700000,9.7,3103,2,1,1,104,0,0,-37.806099,145.087799,5682
3,1860000,9.7,3103,3,1,4,671,465,0,-37.811699,145.077499,5682
4,2730000,9.7,3103,4,3,2,674,336,1997,-37.806801,145.078598,5682
5,2020000,9.7,3103,5,2,2,611,0,0,-37.8116,145.078903,5682
2,460000,9.7,3103,2,1,1,0,79,1950,-37.815201,145.083893,5682
4,2250000,9.7,3103,3,1,2,832,0,0,-37.806801,145.082703,5682
2,1053000,9.7,3103,2,1,2,231,98,1985,-37.812302,145.082108,5682
3,1800000,9.7,3103,3,2,2,380,0,1980,-37.816101,145.077194,5682
3,1472000,9.7,3103,3,2,2,306,170,1995,-37.8106,145.084793,5682
3,2120000,9.7,3103,3,1,2,651,0,0,-37.8036,145.071503,5682
3,1910000,9.7,3103,3,1,2,697,0,0,-37.804401,145.085297,5682
2,754000,9.7,3103,2,1,1,87,88,1990,-37.8134,145.080994,5682
5,3000000,9.7,3103,5,5,2,671,0,0,-37.802502,145.066498,5682
5,3400000,9.7,3103,5,6,4,739,502,0,-37.803902,145.071396,5682
4,2188000,9.7,3103,4,2,2,752,253,1981,-37.814899,145.074707,5682
2,755000,9.7,3103,2,1,1,213,92,1980,-37.8092,145.078903,5682
4,2900000,9.7,3103,4,3,2,596,0,0,-37.814999,145.076004,5682
4,3290000,9.7,3103,4,3,2,1007,350,1910,-37.813499,145.099503,5682
5,2665000,9.7,3103,4,3,2,674,0,0,-37.809502,145.078201,5682
4,1801000,9.7,3103,4,2,2,583,0,0,-37.8027,145.069397,5682
4,2410000,9.7,3103,4,2,1,685,207,1940,-37.805599,145.070999,5682
2,650000,9.7,3103,2,1,1,0,150,1960,-37.814701,145.084,5682
4,2275000,9.7,3103,4,2,1,842,0,0,-37.805401,145.077103,5682
5,2810000,9.7,3103,5,3,4,1468,0,0,-37.813099,145.100006,5682
3,1385000,9.7,3103,3,2,2,190,0,0,-37.816399,145.084595,5682
4,2000000,9.7,3103,3,1,2,739,291,1930,-37.803902,145.063095,5682
4,1900000,9.7,3103,4,2,1,665,155,1940,-37.805698,145.082504,5682
3,3401000,9.7,3103,3,2,1,706,166,1930,-37.816101,145.074799,5682
3,1750000,9.7,3103,3,2,3,613,193,1943,-37.805599,145.068802,5682
5,4000000,9.7,3103,5,4,3,1437,0,0,-37.805801,145.088196,5682
3,1100000,9.7,3103,3,2,1,259,0,1940,-37.816101,145.080902,5682
5,3020000,9.7,3103,5,3,2,715,420,2009,-37.802799,145.076797,5682
3,2950000,9.7,3103,4,2,2,650,0,0,-37.8167,145.079697,5682
5,2450000,9.7,3103,4,2,2,981,260,1960,-37.805801,145.062698,5682
3,1912000,9.7,3103,2,1,2,844,0,0,-37.803699,145.063599,5682
2,730000,9.7,3103,2,1,1,130,80,1960,-37.812,145.087601,5682
5,3900000,9.7,3103,5,7,6,0,0,0,-37.804901,145.074799,5682
3,1500000,9.7,3103,3,2,2,404,190,2011,-37.807499,145.101105,5682
3,1850000,9.7,3103,3,1,1,607,0,1950,-37.805801,145.078094,5682
4,1700000,9.7,3103,3,1,1,672,115,1935,-37.809898,145.079193,5682
2,1010000,9.7,3103,2,0,0,1611,0,0,-37.8092,145.101593,5682
3,1315000,9.2,3104,3,2,2,260,167,2000,-37.7966,145.102097,7809
3,1500000,9.2,3104,3,2,1,778,154,1950,-37.7939,145.078903,7809
4,3230000,9.2,3104,4,4,3,1135,275,1960,-37.801399,145.089203,7809
2,1080000,9.2,3104,2,1,1,253,0,0,-37.791199,145.085007,7809
7,1350000,9.2,3104,7,2,0,942,0,0,-37.792301,145.102905,7809
4,1905000,9.2,3104,4,2,2,647,185,1955,-37.791698,145.086807,7809
5,3300000,9.2,3104,5,4,2,760,477,2015,-37.790699,145.090698,7809
4,1900000,9.2,3104,4,2,2,642,215,1955,-37.798801,145.072601,7809
3,2251000,9.2,3104,3,1,2,888,137,1950,-37.800201,145.094894,7809
4,2205000,9.2,3104,4,2,2,750,214,1950,-37.7906,145.078796,7809
3,1265000,9.2,3104,3,2,1,347,160,2011,-37.794701,145.1035,7809
3,2000000,9.2,3104,3,1,3,772,0,0,-37.7938,145.073196,7809
4,1750000,9.2,3104,4,2,2,673,185,1960,-37.785599,145.091797,7809
3,1450000,9.2,3104,3,1,2,665,124,1950,-37.786201,145.078094,7809
4,2614000,9.2,3104,4,2,2,772,150,1955,-37.795898,145.078705,7809
4,1825000,9.2,3104,4,2,3,736,225,1958,-37.794399,145.102798,7809
4,2550000,9.2,3104,4,1,4,847,0,0,-37.795399,145.083801,7809
4,1570000,9.2,3104,4,2,1,546,0,0,-37.786301,145.0905,7809
5,3250000,9.2,3104,3,4,2,886,520,2013,-37.804001,145.095093,7809
4,1750000,9.2,3104,4,3,3,667,0,0,-37.789799,145.078995,7809
3,1150000,9.2,3104,3,2,1,207,144,2003,-37.789299,145.091995,7809
3,1575000,9.2,3104,3,2,2,645,0,1953,-37.785099,145.095703,7809
6,1505000,9.2,3104,4,2,2,724,0,0,-37.802101,145.098495,7809
4,1572000,9.2,3104,4,2,2,662,330,1965,-37.798,145.100693,7809
4,1500000,9.2,3104,3,2,2,610,0,0,-37.784,145.087799,7809
4,1400000,9.2,3104,4,2,1,283,0,0,-37.798199,145.068802,7809
5,1750000,9.2,3104,5,3,2,705,365,2013,-37.785099,145.077499,7809
4,1850000,9.2,3104,4,2,2,619,254,1990,-37.802502,145.084305,7809
3,1480000,9.2,3104,3,1,2,992,0,0,-37.797699,145.103699,7809
4,1400000,9.2,3104,4,2,2,714,0,0,-37.800701,145.100204,7809
4,2130000,9.2,3104,4,3,2,1274,275,1970,-37.7822,145.090698,7809
3,1050000,9.2,3104,3,2,2,244,0,0,-37.793301,145.0672,7809
5,3690000,9.2,3104,4,4,2,624,154,1967,-37.801998,145.079697,7809
4,1740000,9.2,3104,4,2,2,610,275,1993,-37.784302,145.089096,7809
4,2575000,9.2,3104,4,3,2,657,355,2006,-37.7981,145.090393,7809
4,1388800,9.2,3104,3,2,1,517,247,1970,-37.783001,145.092606,7809
4,1702000,9.2,3104,4,2,2,715,0,1939,-37.7943,145.082993,7809
4,1800000,9.2,3104,4,2,4,587,165,1960,-37.7841,145.095306,7809
4,2910000,9.2,3104,4,3,2,1070,247,1992,-37.797501,145.071594,7809
2,1400000,9.2,3104,2,1,1,694,0,0,-37.794102,145.104202,7809
2,860000,9.2,3104,2,2,2,204,0,0,-37.8008,145.104004,7809
4,1670000,9.2,3104,4,3,2,689,0,0,-37.787102,145.084305,7809
5,1500000,9.2,3104,3,1,1,800,0,1950,-37.802299,145.097595,7809
5,2200000,9.2,3104,5,3,2,900,355,1955,-37.7868,145.067703,7809
4,1350000,9.2,3104,4,2,2,815,0,0,-37.793999,145.101898,7809
5,2070000,9.2,3104,5,2,1,1138,0,0,-37.792801,145.100601,7809
3,1300000,9.2,3104,3,1,2,464,0,0,-37.794498,145.066696,7809
3,1700000,9.2,3104,3,2,3,763,168,1960,-37.793499,145.086502,7809
3,1750000,9.2,3104,2,1,2,854,0,1948,-37.7971,145.0672,7809
3,980000,9.2,3104,3,1,1,542,0,0,-37.783199,145.077896,7809
3,1230000,9.2,3104,3,3,1,310,188,2012,-37.794899,145.101395,7809
7,2600000,9.2,3104,5,3,3,637,529,2008,-37.789799,145.096695,7809
4,1950000,9.2,3104,3,3,2,665,232,1970,-37.788898,145.090393,7809
5,1750000,9.2,3104,5,2,2,710,170,1955,-37.790699,145.091599,7809
5,2000000,9.2,3104,5,2,2,1002,244,1950,-37.796001,145.098404,7809
3,1480000,9.2,3104,3,1,4,605,116,1950,-37.795101,145.069595,7809
4,3000000,9.2,3104,4,3,2,1247,50,0,-37.796398,145.085999,7809
3,1818000,9.2,3104,3,1,1,722,90,1930,-37.795601,145.082901,7809
4,2170000,9.2,3104,4,2,2,1040,0,0,-37.799198,145.090698,7809
4,2525000,9.2,3104,4,2,2,1235,196,1960,-37.798801,145.089005,7809
4,3360000,9.2,3104,4,3,1,904,420,2003,-37.797001,145.085999,7809
4,1620000,9.2,3104,4,2,1,654,0,1960,-37.788502,145.085403,7809
3,1903000,9.2,3104,3,1,2,713,720,1950,-37.798199,145.081604,7809
4,1712000,9.2,3104,3,2,2,639,0,0,-37.787899,145.092896,7809
4,1720000,9.2,3104,4,3,2,869,170,1950,-37.800201,145.099899,7809
4,1670000,9.2,3104,4,1,4,1042,0,0,-37.790798,145.100998,7809
2,1350000,9.2,3104,2,1,2,467,0,0,-37.794498,145.067001,7809
4,1675000,9.2,3104,4,2,2,667,201,1974,-37.783501,145.088303,7809
4,1680000,9.2,3104,4,3,1,362,200,2014,-37.798698,145.078796,7809
3,1800000,9.2,3104,3,1,1,809,0,0,-37.7976,145.068405,7809
4,1550000,9.2,3104,4,3,4,707,0,0,-37.800499,145.098602,7809
5,4000000,9.2,3104,5,5,4,1364,518,2013,-37.796101,145.085907,7809
3,2900000,9.2,3104,4,2,2,917,0,0,-37.796799,145.087296,7809
4,2205000,9.2,3104,4,2,2,1010,250,1950,-37.798199,145.090302,7809
3,1137000,9.2,3104,3,2,2,349,0,0,-37.795502,145.069397,7809
3,2100000,9.2,3104,3,2,3,949,175,1940,-37.796001,145.069595,7809
2,1389000,9.2,3104,2,1,4,701,0,0,-37.786701,145.071793,7809
2,685000,9.2,3104,2,1,1,177,85,1975,-37.793499,145.067902,7809
6,1900000,9.2,3104,6,1,6,691,5,0,-37.8022,145.077499,7809
3,1335000,9.2,3104,3,2,2,368,177,2009,-37.784599,145.093506,7809
3,1600000,9.2,3104,3,2,2,760,0,0,-37.786701,145.079697,7809
3,1830000,9.2,3104,3,2,2,493,0,0,-37.7938,145.067505,7809
4,1900000,9.2,3104,4,2,4,587,165,1960,-37.7841,145.095306,7809
5,1500000,9.2,3104,5,2,2,605,0,0,-37.783199,145.079605,7809
2,735000,9.2,3104,2,1,1,1075,0,1970,-37.7953,145.071198,7809
2,1040000,9.2,3104,2,1,1,250,112,1995,-37.799599,145.095901,7809
3,1520000,9.2,3104,3,1,2,622,0,0,-37.7882,145.088196,7809
4,1250000,9.2,3104,4,2,2,644,153,1950,-37.799702,145.099304,7809
6,1900000,9.2,3104,6,3,2,808,0,1974,-37.784199,145.092102,7809
5,1875000,9.2,3104,5,3,2,842,200,1961,-37.7854,145.086899,7809
4,1530000,9.2,3104,4,2,2,701,198,1960,-37.783901,145.095398,7809
4,1700000,9.2,3104,3,2,5,754,175,1960,-37.785999,145.088593,7809
3,1238000,9.2,3104,3,2,2,186,0,2010,-37.802799,145.082794,7809
3,1320000,9.2,3104,3,1,0,635,0,1960,-37.798199,145.083893,7809
2,560000,9.2,3104,2,1,1,0,0,1950,-37.796101,145.080795,7809
3,1651000,9.2,3104,3,1,2,657,151,1960,-37.789501,145.098495,7809
5,1920000,9.2,3104,5,3,2,900,355,1955,-37.7868,145.067703,7809
5,1560000,9.2,3104,5,2,3,845,199,1980,-37.789799,145.102097,7809
5,1550000,9.2,3104,7,2,0,942,0,0,-37.792301,145.102905,7809
3,1038000,9.2,3104,3,2,1,207,144,2003,-37.789299,145.091995,7809
5,1660000,9.2,3104,4,3,2,737,193,1950,-37.797501,145.0961,7809
3,1260000,9.2,3104,3,2,2,458,0,1997,-37.790798,145.099106,7809
3,2000000,9.2,3104,3,1,2,75100,0,0,-37.800201,145.070007,7809
4,2155000,9.2,3104,4,2,3,620,0,0,-37.7985,145.070694,7809
3,1225000,9.2,3104,3,2,2,282,0,0,-37.793598,145.069702,7809
4,2150000,9.2,3104,4,2,2,730,0,1960,-37.799301,145.086899,7809
3,1770000,9.2,3104,3,2,1,720,147,1955,-37.7938,145.083801,7809
2,691500,9.2,3104,3,1,1,0,102,1968,-37.7938,145.066605,7809
5,1836000,9.2,3104,4,2,2,939,0,1957,-37.799801,145.086197,7809
2,636000,13,3204,2,1,2,202,0,1974,-37.9165,145.025894,6795
2,1275000,13,3204,2,1,2,599,0,0,-37.924999,145.046005,6795
3,875000,13,3204,3,1,2,348,121,1950,-37.927299,145.047897,6795
3,895000,13,3204,3,2,2,362,0,1997,-37.933601,145.042999,6795
2,1550000,13,3204,2,1,4,730,0,0,-37.9207,145.047897,6795
4,1420000,13,3204,4,1,4,786,0,0,-37.9305,145.044907,6795
3,1425000,13,3204,3,2,2,613,143,1960,-37.931099,145.042801,6795
2,851000,13,3204,2,1,1,140,250,1970,-37.920399,145.044296,6795
3,1222500,13,3204,3,2,2,299,181,2000,-37.9272,145.040604,6795
4,1260000,13,3204,4,2,2,793,0,0,-37.923199,145.050201,6795
4,2700000,13,3204,4,3,2,628,0,0,-37.915501,145.0401,6795
3,900000,13,3204,3,2,1,418,0,1925,-37.917198,145.042099,6795
3,1100000,13,3204,3,2,2,0,0,0,-37.922001,145.030197,6795
7,1005000,13,3204,7,3,4,607,0,1950,-37.926899,145.046997,6795
3,1317500,13,3204,3,1,1,576,127,1945,-37.914902,145.025406,6795
2,360000,13,3204,2,1,1,0,69,1965,-37.933201,145.044998,6795
4,1435000,13,3204,3,3,2,291,212,2012,-37.927799,145.033707,6795
