distance,postcode,bedroom,bathroom,car,landsize,building area,year built
9.200000,3104,3,2,2,493,167,2000
9.200000,3104,4,2,4,587,165,1960
9.200000,3104,5,2,2,605,170,1955
9.200000,3104,2,1,1,1075,85,1970
9.200000,3104,2,1,1,250,112,1995
9.200000,3104,3,1,2,622,137,1950
9.200000,3104,4,2,2,644,153,1950
9.200000,3104,6,3,2,808,365,1974
9.200000,3104,5,3,2,842,200,1961
9.200000,3104,4,2,2,701,198,1960
9.200000,3104,3,2,5,754,175,1960
9.200000,3104,3,2,2,186,167,2010
9.200000,3104,3,1,1,635,102,1960
9.200000,3104,2,1,1,694,112,1950
9.200000,3104,3,1,2,657,151,1960
9.200000,3104,5,3,2,900,355,1955
9.200000,3104,5,2,3,845,199,1980
9.200000,3104,7,2,0,942,0,0
9.200000,3104,3,2,1,207,144,2003
9.200000,3104,4,3,2,737,193,1950
9.200000,3104,3,2,2,458,177,1997
9.200000,3104,3,1,2,75100,124,1950
9.200000,3104,4,2,3,620,225,1958
9.200000,3104,3,2,2,282,177,1997
9.200000,3104,4,2,2,730,196,1960
9.200000,3104,3,2,1,720,147,1955
9.200000,3104,3,1,1,576,102,1968
9.200000,3104,4,2,2,939,196,1957
13.000000,3204,2,1,2,202,88,1974
13.000000,3204,2,1,2,599,88,1974
13.000000,3204,3,1,2,348,121,1950
13.000000,3204,3,2,2,362,160,1997
13.000000,3204,2,1,4,730,0,0
13.000000,3204,4,1,4,786,138,1960
13.000000,3204,3,2,2,613,143,1960
13.000000,3204,2,1,1,140,250,1970
13.000000,3204,3,2,2,299,181,2000
13.000000,3204,4,2,2,793,0,0
13.000000,3204,4,3,2,628,205,2010
13.000000,3204,3,2,1,418,170,1925
13.000000,3204,3,2,2,0,0,1987
13.000000,3204,7,3,4,607,212,1950
13.000000,3204,3,1,1,576,127,1945
13.000000,3204,2,1,1,0,69,1965
13.000000,3204,3,3,2,291,212,2012
13.000000,3204,3,1,2,692,164,1940
13.000000,3204,3,2,2,795,250,1928
13.000000,3204,3,2,1,565,222,1940
13.000000,3204,4,2,2,697,194,1940
13.000000,3204,2,1,1,298,100,1990
13.000000,3204,3,1,2,584,116,1948
13.000000,3204,3,1,2,627,0,0
13.000000,3204,3,2,1,578,170,1925
13.000000,3204,3,2,2,610,112,1940
13.000000,3204,3,2,1,526,135,1910
13.000000,3204,4,3,2,271,205,2010
13.000000,3204,3,1,4,758,138,1960
13.000000,3204,3,2,2,0,0,1987
13.000000,3204,2,1,1,296,103,1940
13.000000,3204,3,2,2,333,0,0
13.000000,3204,2,1,1,116,92,1960
13.000000,3204,4,2,4,902,233,1950
13.000000,3204,4,3,2,557,353,2008
13.000000,3204,3,2,2,613,143,1950
13.000000,3204,2,1,1,1045,0,1968
13.000000,3204,2,2,3,226,475,2005
13.000000,3204,4,1,1,567,103,1940
13.000000,3204,3,2,2,590,250,1928
13.000000,3204,4,2,3,855,197,1930
13.000000,3204,2,1,1,227,100,1990
13.000000,3204,3,1,1,632,108,1950
13.000000,3204,3,1,2,723,125,1925
13.000000,3204,3,2,1,699,170,1965
13.000000,3204,3,2,2,690,245,1970
13.000000,3204,4,2,3,354,255,2008
13.000000,3204,3,2,2,592,149,2007
13.000000,3204,3,1,2,382,116,1948
13.000000,3204,3,1,2,700,0,0
13.000000,3204,4,3,1,695,0,0
13.000000,3204,3,1,2,624,143,1950
13.000000,3204,3,1,2,632,0,0
13.000000,3204,4,2,1,576,0,1920
13.000000,3204,3,2,2,309,0,0
13.000000,3204,3,2,1,581,170,1965
13.000000,3204,2,1,2,321,88,1974
13.000000,3204,2,1,1,677,88,2012
13.000000,3204,3,2,2,147,149,2007
13.000000,3204,3,2,2,0,160,2012
13.000000,3204,5,3,2,772,194,1986
13.000000,3204,3,1,2,694,125,1950
13.000000,3204,4,2,3,591,255,2008
13.000000,3204,4,2,4,736,284,1950
13.000000,3204,3,2,3,568,160,1997
13.000000,3204,2,1,3,336,109,1960
13.000000,3204,3,1,2,584,116,1948
13.000000,3204,4,2,1,292,0,1920
13.000000,3204,4,2,2,611,168,1970
13.000000,3204,2,1,2,274,96,1970
13.000000,3204,4,4,2,579,361,2012
13.000000,3204,3,1,1,617,127,1945
13.000000,3204,2,1,2,118,88,1974
13.000000,3204,3,2,4,587,160,1997
13.000000,3204,5,2,2,567,250,1926
13.000000,3204,3,1,2,676,116,1948
13.000000,3204,4,2,2,384,766,1970
13.000000,3204,3,2,2,570,245,1930
13.000000,3204,2,2,1,123,90,2007
13.000000,3204,2,1,1,83,107,1998
13.000000,3204,4,3,3,346,220,2010
13.000000,3204,4,1,2,580,121,1950
13.000000,3204,6,3,2,708,275,1988
13.000000,3204,2,2,2,572,150,1930
13.000000,3204,3,1,5,594,150,1940
13.000000,3204,3,2,2,292,149,2007
13.000000,3204,5,2,2,664,178,1950
13.000000,3204,3,1,1,0,115,1970
13.000000,3204,4,2,2,345,0,0
13.000000,3204,2,1,1,0,0,1960
13.000000,3204,4,4,2,579,361,2012
13.000000,3204,2,1,1,192,92,1960
13.000000,3204,2,1,1,0,115,1968
13.900000,3165,2,1,2,768,0,0
13.900000,3165,3,1,2,287,0,0
13.900000,3165,2,2,1,176,125,2008
13.900000,3165,2,1,2,281,95,2002
13.900000,3165,1,1,1,105,99,1970
13.900000,3165,5,2,2,683,190,1960
13.900000,3165,3,1,2,603,160,1950
13.900000,3165,3,2,2,297,0,2001
13.900000,3165,4,2,3,591,198,1997
13.900000,3165,4,2,1,274,190,2004
13.900000,3165,3,2,2,384,120,1999
13.900000,3165,3,2,1,258,119,2000
13.900000,3165,4,2,4,601,0,0
13.900000,3165,2,1,1,76,79,1980
13.900000,3165,2,1,1,145,150,1960
13.900000,3165,3,2,2,585,178,1950
13.900000,3165,3,1,2,565,110,1950
13.900000,3165,3,2,2,292,141,2012
13.900000,3165,4,1,2,696,161,1950
13.900000,3165,4,2,2,633,0,1975
13.900000,3165,3,2,2,598,200,1970
13.900000,3165,3,3,2,291,222,2014
13.900000,3165,3,2,2,321,180,2006
13.900000,3165,3,2,3,730,110,1970
13.900000,3165,4,2,2,619,191,1960
13.900000,3165,3,2,2,627,140,1950
13.900000,3165,5,2,4,618,146,1950
13.900000,3165,3,2,1,388,78,1970
13.900000,3165,2,1,1,169,87,1950
13.900000,3165,3,2,2,653,0,0
13.900000,3165,3,1,4,574,0,0
13.900000,3165,3,2,2,610,177,1970
13.900000,3165,3,2,1,353,0,0
13.900000,3165,2,1,1,265,150,1960
13.900000,3165,3,1,3,583,146,1955
13.900000,3165,4,2,2,590,118,1960
13.900000,3165,2,1,1,96,80,2000
13.900000,3165,1,1,1,0,99,1970
13.900000,3165,3,1,2,578,163,1955
13.900000,3165,4,2,4,653,0,0
13.900000,3165,3,1,2,818,0,0
13.900000,3165,4,1,1,636,138,1940
13.900000,3165,2,1,1,154,75,1960
13.900000,3165,3,1,1,597,120,1960
13.900000,3165,3,1,1,583,105,1980
13.900000,3165,4,2,2,604,177,1970
13.900000,3165,4,2,2,305,207,2012
13.900000,3165,4,3,1,313,166,1960
13.900000,3165,2,1,2,212,0,0
13.900000,3165,3,1,1,581,120,1960
13.900000,3165,3,2,2,697,0,2001
13.900000,3165,3,1,4,612,0,0
13.900000,3165,3,1,2,584,133,1960
13.900000,3165,3,2,2,295,145,1998
13.900000,3165,3,2,1,254,117,1995
13.900000,3165,3,1,1,747,120,1960
13.900000,3165,3,2,2,167,140,2009
13.900000,3165,3,1,1,732,0,0
13.900000,3165,3,1,2,694,0,0
13.900000,3165,2,1,1,300,135,1960
13.900000,3165,3,2,2,578,120,1950
13.900000,3165,3,2,4,684,0,0
13.900000,3165,4,1,2,658,112,1975
13.900000,3165,2,1,1,591,102,1960
13.900000,3165,2,1,1,306,135,1960
13.900000,3165,3,2,1,268,117,2000
13.900000,3165,2,1,3,660,68,0
13.900000,3165,4,2,1,274,190,2004
13.900000,3165,3,2,4,710,0,0
13.900000,3165,3,2,1,343,0,0
13.900000,3165,3,1,4,726,131,1950
13.900000,3165,3,1,2,841,110,1950
13.900000,3165,4,2,2,601,205,2006
13.900000,3165,2,2,1,201,79,2005
13.900000,3165,3,1,2,588,133,1960
13.900000,3165,3,2,1,291,119,2000
13.900000,3165,3,1,2,610,160,1950
13.900000,3165,3,2,1,228,123,1996
13.900000,3165,3,1,2,618,0,0
13.900000,3165,4,2,2,618,196,1950
13.900000,3165,4,2,2,296,205,2006
13.900000,3165,2,1,2,282,0,0
13.900000,3165,4,2,2,659,315,1930
13.900000,3165,3,1,1,721,120,1970
13.900000,3165,3,2,2,421,126,1950
13.900000,3165,4,2,2,314,231,2010
13.900000,3165,3,2,1,337,0,0
13.900000,3165,3,1,4,746,131,1950
13.900000,3165,5,2,2,729,190,1960
13.900000,3165,4,2,2,583,176,1960
13.900000,3165,2,2,1,362,125,2008
13.900000,3165,4,2,2,700,165,1950
13.900000,3165,3,3,1,391,122,1950
13.900000,3165,3,1,3,780,140,1940
13.900000,3165,4,2,2,337,207,2010
13.900000,3165,3,1,1,642,0,0
13.900000,3165,3,2,2,327,120,1999
13.900000,3165,3,2,2,267,156,2000
13.900000,3165,3,1,2,580,0,0
13.900000,3165,4,2,2,640,205,2006
13.900000,3165,3,2,2,518,180,2006
13.900000,3165,3,2,2,213,143,2003
13.900000,3165,4,2,2,606,231,2010
13.900000,3165,4,2,2,674,196,1950
13.900000,3165,4,2,1,450,190,1940
13.900000,3165,4,2,1,316,190,2010
13.900000,3165,3,2,1,188,0,0
13.900000,3165,3,2,2,252,140,1994
13.900000,3165,2,1,1,154,80,2000
13.900000,3165,5,3,2,623,257,1950
13.900000,3165,3,1,1,250,105,1980
13.900000,3165,4,1,3,701,196,1970
13.900000,3165,3,1,2,678,122,1950
13.900000,3165,3,2,2,319,256,2015
13.900000,3165,3,1,1,587,96,1950
13.900000,3165,3,2,1,388,123,2007
13.900000,3165,3,2,2,230,160,2012
13.900000,3165,3,1,2,543,163,1970
13.900000,3165,3,1,2,686,122,1950
13.900000,3165,4,2,2,575,160,1960
13.900000,3165,3,1,1,710,120,1966
13.900000,3165,3,2,2,1080,140,1950
13.900000,3165,3,1,2,692,147,1949
13.900000,3165,2,2,2,292,83,2011
13.900000,3165,3,2,1,316,117,1950
13.900000,3165,4,1,1,582,151,1960
13.900000,3165,0,0,0,456,0,0
13.900000,3165,4,2,2,598,337,2006
13.900000,3165,4,2,2,639,167,1950
13.900000,3165,2,1,1,0,115,2012
13.900000,3165,3,1,2,576,110,1950
13.900000,3165,3,2,1,283,28,2010
13.900000,3165,3,2,2,365,150,2011
13.900000,3165,3,1,1,764,120,1966
13.900000,3165,3,2,3,629,168,1950
13.900000,3165,3,1,3,676,146,1970
13.900000,3165,3,2,2,194,200,2008
13.900000,3165,4,4,2,363,265,2012
13.900000,3165,3,2,1,281,132,2005
13.900000,3165,3,1,6,542,538,1970
13.900000,3165,1,1,1,0,99,1970
13.900000,3165,4,2,2,620,158,1980
13.900000,3165,3,1,1,640,120,1960
13.900000,3165,4,1,2,684,196,1970
13.900000,3165,4,1,1,725,186,1950
13.900000,3165,2,1,2,724,0,0
13.900000,3165,3,1,3,676,146,1970
13.900000,3165,3,1,2,741,0,0
13.900000,3165,3,2,1,210,131,2005
13.900000,3165,2,1,2,318,0,0
13.900000,3165,3,1,1,598,0,0
13.900000,3165,2,1,1,194,114,1995
13.900000,3165,3,1,1,0,115,2012
13.900000,3165,3,2,2,208,180,2008
13.900000,3165,2,1,1,687,150,1960
13.900000,3165,3,2,2,222,145,1998
13.900000,3165,2,1,1,0,115,1950
13.900000,3165,4,2,2,643,176,1960
13.900000,3165,5,3,2,583,296,2007
13.900000,3165,3,2,2,258,0,2001
13.900000,3165,3,1,2,406,100,1996
13.900000,3165,3,1,2,625,0,0
13.900000,3165,3,1,2,596,144,1960
13.900000,3165,3,1,2,233,100,1996
13.900000,3165,3,2,2,261,0,2001
13.900000,3165,3,2,2,209,0,0
13.900000,3165,3,2,2,321,0,0
13.900000,3165,3,2,1,300,0,0
13.900000,3165,3,1,1,598,0,0
13.900000,3165,3,2,1,185,122,2012
13.900000,3165,3,2,1,209,132,2005
13.900000,3165,4,2,3,625,198,1997
13.900000,3165,3,2,2,395,200,2001
13.900000,3165,3,1,1,643,0,0
13.900000,3165,4,2,2,610,167,1950
13.900000,3165,3,1,1,593,94,1950
13.900000,3165,3,2,1,326,133,1950
13.900000,3165,4,2,2,592,219,2013
13.900000,3165,2,2,2,298,118,2005
13.900000,3165,2,1,2,750,0,0
13.900000,3165,3,2,1,651,122,2012
13.900000,3165,3,1,2,635,110,1950
13.100000,3128,4,2,2,697,255,1940
13.100000,3128,2,1,1,140,81,1965
13.100000,3128,2,1,1,195,0,1980
13.100000,3128,4,2,2,206,158,2003
13.100000,3128,3,2,3,729,167,1905
13.100000,3128,3,2,2,458,170,1950
13.100000,3128,3,1,2,550,110,1950
13.100000,3128,3,1,2,741,151,1910
13.100000,3128,1,1,1,774,0,1970
13.100000,3128,3,1,2,384,108,1950
13.100000,3128,4,1,2,715,158,1950
13.100000,3128,3,1,1,590,106,1890
13.100000,3128,2,2,1,0,65,2010
13.100000,3128,4,2,2,299,158,2008
13.100000,3128,3,1,1,702,134,1950
13.100000,3128,3,2,1,150,3,2000
13.100000,3128,3,2,1,643,159,1940
13.100000,3128,3,1,2,664,106,1930
13.100000,3128,4,2,1,692,195,1890
13.100000,3128,3,1,1,155,106,1890
13.100000,3128,4,2,2,729,255,1940
13.100000,3128,3,2,2,780,235,1927
13.100000,3128,3,1,1,211,108,1980
13.100000,3128,4,2,3,669,167,1905
13.100000,3128,4,4,4,707,162,1926
13.100000,3128,1,1,1,29,0,1970
13.100000,3128,3,1,2,763,120,1945
13.100000,3128,3,1,1,307,106,1890
13.100000,3128,2,2,1,176,65,2000
13.100000,3128,2,1,1,151,82,1970
13.100000,3128,4,2,2,620,255,1912
13.100000,3128,4,2,2,585,231,1924
13.100000,3128,3,1,2,228,152,2005
13.100000,3128,2,1,1,0,0,1970
13.100000,3128,3,1,1,755,95,1920
13.100000,3128,4,2,2,590,231,1924
13.100000,3128,3,1,2,662,152,2005
13.100000,3128,4,1,1,492,119,1930
13.100000,3128,3,2,1,238,130,2000
13.100000,3128,2,1,1,153,0,1970
13.100000,3128,2,1,1,0,0,1970
10.800000,3019,3,2,4,700,0,0
10.800000,3019,2,1,1,566,75,1950
10.800000,3019,3,1,1,220,106,2011
10.800000,3019,3,2,1,327,124,2006
10.800000,3019,3,1,0,580,0,0
10.800000,3019,2,1,4,749,77,1950
10.800000,3019,4,2,1,283,154,1990
10.800000,3019,3,2,1,216,145,2010
10.800000,3019,4,2,2,606,240,2002
10.800000,3019,3,1,1,471,105,1960
10.800000,3019,3,1,3,559,98,1955
10.800000,3019,4,2,2,393,216,2008
10.800000,3019,3,2,2,544,135,1970
10.800000,3019,2,1,2,551,74,1950
10.800000,3019,3,2,2,631,135,1970
10.800000,3019,2,1,2,667,74,1950
10.800000,3019,4,2,1,283,154,1990
10.800000,3019,3,1,1,557,90,1960
10.800000,3019,2,1,1,599,104,1960
10.800000,3019,3,2,1,198,144,2013
10.800000,3019,4,2,2,599,216,2008
10.800000,3019,3,1,2,587,0,0
10.800000,3019,3,1,1,658,105,1960
10.800000,3019,2,1,1,115,104,1980
10.800000,3019,4,2,1,288,160,2000
10.800000,3019,3,2,2,4931,135,1970
10.800000,3019,3,1,1,158,138,2005
10.800000,3019,3,1,1,565,105,1960
10.800000,3019,3,2,1,566,78,1970
10.800000,3019,3,2,1,531,107,2003
11.200000,3186,3,2,2,663,0,1940
11.200000,3186,3,1,2,366,156,1920
11.200000,3186,4,2,2,436,0,0
11.200000,3186,4,3,2,836,284,1960
11.200000,3186,2,1,2,232,70,1970
11.200000,3186,4,3,2,742,247,1900
11.200000,3186,4,3,2,745,0,2005
11.200000,3186,3,1,2,432,122,1930
11.200000,3186,2,2,1,244,74,2000
11.200000,3186,3,1,2,340,137,1975
11.200000,3186,4,3,2,750,0,2005
11.200000,3186,4,3,1,487,260,1905
11.200000,3186,2,2,2,329,132,1940
11.200000,3186,3,2,2,411,225,1997
11.200000,3186,3,2,2,450,0,0
11.200000,3186,4,1,2,732,333,1925
11.200000,3186,3,2,2,463,209,1970
11.200000,3186,6,3,3,596,0,0
11.200000,3186,2,1,1,90,74,1960
11.200000,3186,3,2,2,352,167,1980
11.200000,3186,4,2,3,615,135,1920
11.200000,3186,3,2,3,588,0,0
11.200000,3186,3,2,2,0,171,1993
11.200000,3186,3,2,0,0,0,0
11.200000,3186,4,3,1,509,341,2005
11.200000,3186,2,1,2,232,92,1970
11.200000,3186,3,2,1,550,197,1910
11.200000,3186,4,2,2,710,340,2000
11.200000,3186,2,2,4,696,132,1940
11.200000,3186,3,2,2,0,111,1980
11.200000,3186,3,2,1,0,0,0
11.200000,3186,3,2,2,295,0,1940
11.200000,3186,2,2,1,0,74,2013
11.200000,3186,2,1,1,611,0,1952
11.200000,3186,3,2,2,345,163,2000
11.200000,3186,2,2,1,116,74,2013
11.200000,3186,2,1,1,0,75,1952
11.200000,3186,3,2,2,835,0,1910
11.200000,3186,2,1,1,0,75,1950
11.200000,3186,3,2,2,0,111,1980
11.200000,3186,5,2,2,655,202,1925
11.200000,3186,3,3,2,398,262,2012
11.200000,3186,4,3,6,454,0,2005
11.200000,3186,2,1,2,363,70,1970
11.200000,3186,4,3,2,644,364,2000
11.200000,3186,4,3,3,596,0,0
11.200000,3186,3,2,2,328,0,0
11.200000,3186,2,2,2,0,111,1980
11.200000,3186,2,1,2,232,85,1935
11.200000,3186,3,2,1,354,143,1910
11.200000,3186,2,1,2,318,85,1935
11.200000,3186,2,1,1,0,75,1952
11.200000,3186,2,1,2,352,111,1920
11.200000,3186,3,2,2,0,109,2011
11.200000,3186,5,3,2,1073,221,1938
11.200000,3186,3,2,1,404,118,1953
11.200000,3186,2,2,2,404,111,1980
11.200000,3186,3,2,2,275,170,1991
11.200000,3186,4,2,2,640,281,2012
11.200000,3186,3,1,2,277,116,1950
11.200000,3186,3,1,2,119,137,1975
11.200000,3186,5,3,2,895,423,1938
11.200000,3186,2,2,1,118,74,1970
11.200000,3186,3,2,2,323,163,1995
11.200000,3186,4,3,2,565,337,1990
11.200000,3186,1,1,1,0,40,1965
11.200000,3186,2,1,1,0,80,1920
11.200000,3186,2,1,1,131,0,0
11.200000,3186,5,5,2,552,219,1920
11.200000,3186,3,2,1,442,0,0
11.200000,3186,2,1,1,122,0,0
11.200000,3186,4,2,2,547,302,2000
11.200000,3186,3,2,1,359,195,1990
11.200000,3186,3,1,2,426,120,1935
11.200000,3186,2,1,1,380,0,1958
11.200000,3186,5,6,2,685,419,1938
11.200000,3186,3,2,2,483,195,1920
11.200000,3186,3,3,2,482,0,0
11.200000,3186,2,1,1,107,75,1950
11.200000,3186,3,2,1,313,118,1953
11.200000,3186,3,3,2,311,0,0
11.200000,3186,4,2,4,569,229,1910
11.200000,3186,4,3,4,1572,305,1890
11.200000,3186,3,1,1,375,0,1930
11.200000,3186,4,2,2,605,274,1920
11.200000,3186,4,2,2,732,333,1925
11.200000,3186,3,1,1,0,0,0
11.200000,3186,4,2,2,842,311,1990
11.200000,3186,2,1,1,0,75,2005
11.200000,3186,3,1,1,138,0,1965
11.200000,3186,3,1,1,106,161,1975
11.200000,3186,2,1,2,411,165,1910
11.200000,3186,3,2,0,0,0,0
11.200000,3186,3,2,1,0,0,0
11.200000,3186,3,2,2,589,163,2000
11.200000,3186,4,2,2,471,311,1990
11.200000,3186,2,2,2,201,111,1980
11.200000,3186,3,2,2,470,195,1920
11.200000,3186,2,1,2,125,2,2009
11.200000,3186,4,4,2,578,319,1995
11.200000,3186,4,2,2,432,196,2000
11.200000,3186,2,1,2,0,0,0
11.200000,3186,2,1,2,0,0,0
11.200000,3186,4,2,2,848,246,1975
11.200000,3186,2,1,1,0,80,1920
11.200000,3186,1,1,1,70,74,1980
11.200000,3186,4,2,2,230,281,2012
11.200000,3186,3,1,1,659,161,1942
11.200000,3186,3,2,2,231,167,1980
11.200000,3186,3,2,0,1007,0,0
11.200000,3186,4,2,2,687,333,1990
11.200000,3186,3,3,2,584,0,0
11.200000,3186,3,2,2,495,109,1975
11.200000,3186,4,1,2,695,142,1970
11.200000,3186,2,2,1,280,110,1993
11.200000,3186,4,2,2,366,283,1999
11.200000,3186,4,2,2,1045,304,1930
11.200000,3186,3,2,2,279,111,1970
11.200000,3186,2,2,1,267,74,1970
11.200000,3186,3,2,2,266,163,2000
11.200000,3186,3,2,1,549,195,1990
10.700000,3187,4,2,2,682,240,1960
10.700000,3187,4,2,2,617,268,1940
10.700000,3187,3,1,1,329,117,1930
10.700000,3187,4,3,2,618,213,2008
10.700000,3187,2,1,2,443,0,0
10.700000,3187,4,2,2,674,183,1950
10.700000,3187,2,1,1,166,60,2012
10.700000,3187,2,1,3,305,0,1970
10.700000,3187,3,2,2,391,34,1990
10.700000,3187,2,1,1,649,126,1940
10.700000,3187,3,1,1,247,0,0
10.700000,3187,4,2,2,597,0,0
10.700000,3187,4,3,2,594,594,1973
10.700000,3187,4,2,1,994,274,1935
10.700000,3187,4,3,4,824,235,1930
10.700000,3187,3,2,2,312,228,1990
10.700000,3187,3,2,2,686,34,1948
10.700000,3187,3,2,2,315,228,2000
10.700000,3187,3,2,2,158,34,1990
10.700000,3187,4,2,2,687,183,1950
10.700000,3187,3,1,3,613,182,1950
10.700000,3187,3,2,3,619,0,2004
10.700000,3187,5,2,2,616,245,1945
10.700000,3187,4,3,2,635,119,1935
10.700000,3187,5,2,5,775,270,1920
10.700000,3187,2,1,1,112,90,1960
10.700000,3187,3,2,2,697,143,1925
10.700000,3187,5,4,2,640,346,1950
10.700000,3187,3,3,2,481,244,2012
10.700000,3187,5,2,2,999,274,1972
10.700000,3187,4,2,2,597,0,0
10.700000,3187,4,3,2,302,250,2018
10.700000,3187,2,1,2,564,131,1948
10.700000,3187,5,3,2,634,346,2005
10.700000,3187,4,3,4,708,275,1950
10.700000,3187,3,1,1,490,0,0
10.700000,3187,3,1,2,661,151,1920
10.700000,3187,5,5,3,1561,272,1969
10.700000,3187,3,2,2,304,34,1990
10.700000,3187,4,1,1,1000,203,1960
10.700000,3187,3,2,2,401,121,1926
10.700000,3187,4,3,2,898,213,2008
10.700000,3187,5,3,2,915,233,1960
10.700000,3187,5,2,2,645,238,1970
10.700000,3187,5,3,2,598,212,1948
10.700000,3187,2,2,1,603,177,1920
10.700000,3187,2,1,2,347,93,1980
10.700000,3187,4,2,4,678,233,1940
10.700000,3187,5,3,2,551,346,2016
10.700000,3187,2,1,2,189,93,1980
10.700000,3187,3,1,2,759,151,1930
10.700000,3187,2,1,2,604,145,1950
10.700000,3187,5,3,2,601,233,1960
10.700000,3187,5,3,3,669,309,1970
10.700000,3187,3,2,4,678,233,1940
10.700000,3187,3,2,3,619,0,2004
10.700000,3187,4,3,2,435,228,1915
10.700000,3187,3,1,1,703,0,0
10.700000,3187,3,3,2,538,244,2012
10.700000,3187,3,2,2,337,222,2000
10.700000,3187,2,1,2,157,93,1980
10.700000,3187,4,2,2,654,286,2000
10.700000,3187,3,2,2,486,222,2000
10.700000,3187,3,2,2,236,34,1990
10.700000,3187,4,3,2,614,225,1970
10.700000,3187,4,3,2,798,228,1915
10.700000,3187,4,2,2,757,130,1930
10.700000,3187,4,2,4,506,4,1997
10.700000,3187,2,2,2,676,0,0
10.700000,3187,4,2,2,732,4,2000
10.700000,3187,5,3,2,527,271,2009
10.700000,3187,2,1,1,166,60,2012
10.700000,3187,2,2,2,496,0,0
10.700000,3187,4,3,2,302,250,2018
10.700000,3187,1,1,1,0,57,1950
10.700000,3187,3,2,2,324,228,1999
10.700000,3187,3,1,1,420,0,0
10.700000,3187,2,2,2,539,0,0
10.700000,3187,4,1,2,590,0,0
10.700000,3187,2,1,1,74,66,1960
10.700000,3187,4,2,2,315,4,2000
10.700000,3187,2,1,1,171,101,1970
10.700000,3187,4,4,4,509,337,1960
10.700000,3187,2,1,2,660,117,1930
10.700000,3187,5,2,2,679,288,1950
10.700000,3187,3,2,2,297,193,1980
10.700000,3187,4,1,2,656,150,1930
10.700000,3187,2,1,1,227,60,1980
10.700000,3187,3,2,1,227,160,1998
10.700000,3187,4,2,2,757,130,1930
10.700000,3187,3,2,2,247,34,1990
10.700000,3187,2,1,1,1233,90,1960
10.700000,3187,2,1,1,267,131,1990
5.200000,3056,2,1,2,0,89,1970
5.200000,3056,2,1,0,225,108,1905
5.200000,3056,4,3,1,238,93,1910
5.200000,3056,4,3,1,365,209,1890
5.200000,3056,4,2,3,851,287,1940
5.200000,3056,3,1,2,264,141,1920
5.200000,3056,2,1,1,0,66,2000
5.200000,3056,1,1,1,0,40,1970
5.200000,3056,3,3,1,81,100,2016
5.200000,3056,2,1,1,0,61,1970
5.200000,3056,3,1,0,170,96,1910
5.200000,3056,3,2,2,426,110,1880
5.200000,3056,4,2,1,95,97,1916
5.200000,3056,2,1,1,179,90,1890
5.200000,3056,2,1,1,181,88,1910
5.200000,3056,2,1,1,0,78,2009
5.200000,3056,3,1,1,324,97,1930
5.200000,3056,2,1,1,0,61,1975
5.200000,3056,2,1,1,100,85,1970
5.200000,3056,2,1,1,55,75,2011
5.200000,3056,3,2,2,0,112,1900
5.200000,3056,4,2,2,323,207,1958
5.200000,3056,3,1,2,410,0,0
5.200000,3056,4,1,0,264,139,1900
5.200000,3056,3,1,1,278,91,1910
5.200000,3056,3,1,1,229,97,1930
5.200000,3056,2,1,1,215,0,1880
5.200000,3056,3,2,1,186,140,2016
5.200000,3056,2,1,0,153,87,1900
5.200000,3056,2,2,1,118,88,2013
5.200000,3056,2,1,1,315,108,1910
5.200000,3056,2,2,1,72,2,2013
5.200000,3056,3,2,1,122,152,2000
5.200000,3056,3,1,0,331,126,1890
5.200000,3056,3,2,3,177,0,0
5.200000,3056,2,1,1,147,0,0
5.200000,3056,2,1,1,385,78,1925
5.200000,3056,3,2,2,327,110,2007
5.200000,3056,1,1,0,334,80,2009
5.200000,3056,2,1,2,301,103,1910
5.200000,3056,3,1,1,438,126,1910
5.200000,3056,2,1,1,149,157,1930
5.200000,3056,2,1,1,114,65,1970
5.200000,3056,3,1,0,257,121,1935
5.200000,3056,2,1,1,186,157,1930
5.200000,3056,2,1,1,199,93,1900
5.200000,3056,4,1,1,416,129,1920
5.200000,3056,2,1,0,209,0,1880
5.200000,3056,2,2,1,156,100,2002
5.200000,3056,2,1,1,768,65,1970
5.200000,3056,3,1,1,314,132,1910
5.200000,3056,3,2,1,240,162,2005
5.200000,3056,3,2,1,0,112,1900
5.200000,3056,2,1,0,152,87,1910
5.200000,3056,1,1,1,0,51,1970
5.200000,3056,4,2,3,271,180,1900
5.200000,3056,4,1,1,370,151,1940
5.200000,3056,4,2,1,281,156,1920
5.200000,3056,3,1,1,210,130,1900
5.200000,3056,3,1,2,352,141,1900
5.200000,3056,2,1,1,319,75,2011
5.200000,3056,2,1,2,200,89,2002
5.200000,3056,2,1,1,216,100,1910
5.200000,3056,3,1,2,222,105,1890
5.200000,3056,3,1,1,0,85,2000
5.200000,3056,3,1,1,239,126,1910
5.200000,3056,3,2,3,470,152,1920
5.200000,3056,2,1,1,311,108,1930
5.200000,3056,2,1,1,135,258,1975
5.200000,3056,2,1,1,1140,80,2010
5.200000,3056,3,1,6,563,98,1960
5.200000,3056,3,1,2,495,141,1920
5.200000,3056,2,1,1,0,57,1970
5.200000,3056,1,1,4,330,80,2009
5.200000,3056,2,1,0,453,86,1920
5.200000,3056,1,1,1,82,114,1930
5.200000,3056,3,2,1,122,195,1945
5.200000,3056,3,2,1,99,142,2005
5.200000,3056,2,1,1,0,57,1973
5.200000,3056,2,1,1,259,88,1910
