suburb,address,rooms,type,price,method,seller,date,distance,postcode,bedroom,bathroom,car,landsize,building_area,year_built,council_area,lattitude,longitude,region_name,property_count
Altona,4/31 Millers Rd,2,u,391000,SP,Greg,11-02-2017,13.8,3018,2,1,1,0,65,1965,Hobsons Bay,-37.867802,144.838394,Western Metropolitan,5301
Altona,111/112 Pier St,2,u,440000,SP,hockingstuart,11-02-2017,13.8,3018,2,1,1,0,0,1196,Hobsons Bay,-37.865898,144.830994,Western Metropolitan,5301
Altona,24 Wren St,4,h,845000,S,hockingstuart,11-02-2017,13.8,3018,4,1,2,745,130,1950,Hobsons Bay,-37.865799,144.815506,Western Metropolitan,5301
Altona,1/152 Blyth St,3,t,743000,SP,Gunn&Co,12-11-2016,13.8,3018,3,2,2,211,176,1196,Hobsons Bay,-37.869801,144.815994,Western Metropolitan,5301
Altona,4/57 Blyth St,3,u,730000,SP,Barlow,13-08-2016,13.8,3018,3,2,1,69,141,2014,Hobsons Bay,-37.868,144.828598,Western Metropolitan,5301
Altona,164 Maidstone St,3,h,635000,S,Sweeney,14-05-2016,13.8,3018,3,1,4,625,0,1960,Hobsons Bay,-37.861099,144.811401,Western Metropolitan,5301
Altona,3/25 Rayner St,2,u,620000,SP,hockingstuart,14-05-2016,13.8,3018,2,1,1,168,0,1196,Hobsons Bay,-37.867599,144.820206,Western Metropolitan,5301
Altona,3/46 Sargood St,2,u,447000,S,Burnham,15-10-2016,13.8,3018,2,1,1,137,77,1990,Hobsons Bay,-37.865501,144.829895,Western Metropolitan,5301
Altona,1/57 Blyth St,3,u,730000,SP,Barlow,16-04-2016,13.8,3018,3,2,1,70,0,1196,Hobsons Bay,-37.868,144.828705,Western Metropolitan,5301
Altona,22 Fenfield St,3,h,678000,S,hockingstuart,16-04-2016,13.8,3018,3,1,2,606,87,1950,Hobsons Bay,-37.860802,144.812393,Western Metropolitan,5301
Altona,5/8 David St,2,u,580000,PI,Biggin,16-07-2016,13.8,3018,2,2,1,175,76,2013,Hobsons Bay,-37.868698,144.826797,Western Metropolitan,5301
Altona,1/28 Seves St,3,h,712000,S,hockingstuart,17-09-2016,13.8,3018,3,1,2,363,0,1196,Hobsons Bay,-37.867401,144.837494,Western Metropolitan,5301
Altona,27 McIntyre Dr,3,h,840000,SP,Greg,18-03-2017,13.8,3018,3,2,2,534,136,1965,Hobsons Bay,-37.860001,144.824493,Western Metropolitan,5301
Altona,4 Boyd St,3,h,980000,S,Barlow,19-11-2016,13.8,3018,3,1,2,724,0,1196,Hobsons Bay,-37.867199,144.817001,Western Metropolitan,5301
Altona,12 Spear Ct,3,t,605100,S,hockingstuart,22-05-2016,13.8,3018,3,2,0,265,0,1196,Hobsons Bay,-37.858299,144.8172,Western Metropolitan,5301
Altona,185 Queen St,3,h,880000,PI,Barlow,22-08-2016,13.8,3018,3,3,1,577,0,1196,Hobsons Bay,-37.8699,144.823502,Western Metropolitan,5301
Altona,3/20 Mulga St,3,u,577000,S,Williams,23-04-2016,13.8,3018,3,2,1,205,113,2007,Hobsons Bay,-37.868401,144.815002,Western Metropolitan,5301
Altona,51 Millers Rd,4,h,1030000,S,Barlow,25-02-2017,13.8,3018,4,1,0,797,0,1196,Hobsons Bay,-37.866299,144.838699,Western Metropolitan,5301
Altona,2/119 Railway St N,3,u,605000,S,Barlow,25-02-2017,13.8,3018,3,1,2,181,0,1196,Hobsons Bay,-37.865898,144.822006,Western Metropolitan,5301
Altona,24 McIntyre Dr,3,h,753000,S,Barlow,27-06-2016,13.8,3018,3,2,2,529,0,1196,Hobsons Bay,-37.861198,144.824707,Western Metropolitan,5301
Altona,104 Maidstone St,2,h,857000,SP,hockingstuart,27-11-2016,13.8,3018,2,2,1,675,100,1950,Hobsons Bay,-37.865299,144.812897,Western Metropolitan,5301
Altona,49 Bent St,3,h,1500000,S,Barlow,28-05-2016,13.8,3018,3,1,1,929,0,1196,Hobsons Bay,-37.865101,144.832001,Western Metropolitan,5301
Altona,5/57 Blyth St,3,u,730000,SP,Barlow,28-05-2016,13.8,3018,3,2,1,70,3,2014,Hobsons Bay,-37.868,144.828506,Western Metropolitan,5301
Altona,15 Kookaburra St,3,h,900000,S,Sweeney,28-05-2016,13.8,3018,3,1,4,697,0,1196,Hobsons Bay,-37.870998,144.807495,Western Metropolitan,5301
Altona,219 Civic Pde,3,h,740000,S,Greg,28-08-2016,13.8,3018,3,1,2,604,0,1196,Hobsons Bay,-37.863098,144.819504,Western Metropolitan,5301
Altona,3 Curtin Ct,4,h,931000,S,Sweeney,28-08-2016,13.8,3018,4,2,3,532,0,1970,Hobsons Bay,-37.863701,144.836502,Western Metropolitan,5301
Altona,2/60 David St,2,h,535600,SP,Compton,30-07-2016,13.8,3018,2,1,1,154,91,1996,Hobsons Bay,-37.864601,144.827194,Western Metropolitan,5301
Altona North,45 Hearn St,5,h,1085000,S,FN,03-09-2016,11.1,3025,5,3,6,592,251,1965,Hobsons Bay,-37.838799,144.856705,Western Metropolitan,5132
Altona North,4 Knapp St,3,h,781000,S,Jas,03-09-2016,11.1,3025,3,1,2,533,117,1970,Hobsons Bay,-37.829102,144.835007,Western Metropolitan,5132
Altona North,21 Hatherley Gr,3,h,750000,SP,Jas,04-03-2017,11.1,3025,3,1,3,554,0,1196,Hobsons Bay,-37.844898,144.850006,Western Metropolitan,5132
Altona North,3/66 Marion St,2,t,421000,S,hockingstuart,04-03-2017,11.1,3025,2,1,1,77,77,2009,Hobsons Bay,-37.835098,144.852905,Western Metropolitan,5132
Altona North,153 Mills St,3,h,1405000,S,Sweeney,04-03-2017,11.1,3025,3,1,3,655,0,1196,Hobsons Bay,-37.833801,144.856201,Western Metropolitan,5132
Altona North,33 Carthy St,3,h,683000,S,FN,04-06-2016,11.1,3025,3,1,2,534,167,1967,Hobsons Bay,-37.8284,144.835495,Western Metropolitan,5132
Altona North,16 Harris St,3,h,623000,S,Sweeney,04-06-2016,11.1,3025,3,1,3,540,0,1196,Hobsons Bay,-37.826698,144.836807,Western Metropolitan,5132
Altona North,1/5 Little St,3,h,720000,VB,Greg,06-08-2016,11.1,3025,3,2,1,0,130,2012,Hobsons Bay,-37.837898,144.858307,Western Metropolitan,5132
Altona North,1/95 Mills St,3,h,588000,S,Williams,07-05-2016,11.1,3025,3,1,1,328,118,1970,Hobsons Bay,-37.838001,144.855499,Western Metropolitan,5132
Altona North,5 Binns St,3,h,710000,PI,Village,07-11-2016,11.1,3025,3,1,3,540,116,1960,Hobsons Bay,-37.829399,144.837799,Western Metropolitan,5132
Altona North,25 Allan St,4,h,875000,SP,Jas,08-10-2016,11.1,3025,3,1,4,559,169,1965,Hobsons Bay,-37.844799,144.852905,Western Metropolitan,5132
Altona North,21 Hatherley Gr,3,h,700000,VB,Jas,10-12-2016,11.1,3025,3,1,3,554,0,1196,Hobsons Bay,-37.844898,144.850006,Western Metropolitan,5132
Altona North,1/256 Mason St,2,t,640000,S,Williams,11-03-2017,11.1,3025,2,1,1,252,0,1965,Hobsons Bay,-37.839699,144.860199,Western Metropolitan,5132
Altona North,21 Allan St,4,h,650000,SP,Williams,12-06-2016,11.1,3025,4,1,4,558,0,1196,Hobsons Bay,-37.8451,144.852905,Western Metropolitan,5132
Altona North,2/36 May St,3,h,675000,S,hockingstuart,14-05-2016,11.1,3025,3,2,2,171,109,2012,Hobsons Bay,-37.833698,144.855392,Western Metropolitan,5132
Altona North,11 Beevers St,3,h,708000,S,Greg,15-10-2016,11.1,3025,3,1,2,585,97,1960,Hobsons Bay,-37.825802,144.852295,Western Metropolitan,5132
Altona North,10 Murphy St,4,h,965000,SP,Gunn&Co,15-10-2016,11.1,3025,4,1,4,851,0,1196,Hobsons Bay,-37.834499,144.844406,Western Metropolitan,5132
Altona North,16 Beevers St,3,h,680000,S,Sweeney,19-11-2016,11.1,3025,3,1,3,551,0,1196,Hobsons Bay,-37.825401,144.851395,Western Metropolitan,5132
Altona North,21 Neal Ct,3,h,770000,SP,hockingstuart,19-11-2016,11.1,3025,3,1,3,602,603,1196,Hobsons Bay,-37.832699,144.845093,Western Metropolitan,5132
Altona North,31 Duosa Rd,3,h,923000,S,Greg,22-05-2016,11.1,3025,3,1,2,740,0,1196,Hobsons Bay,-37.8269,144.845505,Western Metropolitan,5132
Altona North,252 Millers Rd,4,h,693000,SP,Raine&Horne,22-05-2016,11.1,3025,4,2,4,315,170,2008,Hobsons Bay,-37.8391,144.846695,Western Metropolitan,5132
Altona North,1/156 Chambers Rd,3,h,620000,SP,Hunter,22-08-2016,11.1,3025,5,2,2,276,100,2010,Hobsons Bay,-37.826199,144.844299,Western Metropolitan,5132
Altona North,2 Gadsden St,3,h,728500,S,Jas,22-08-2016,11.1,3025,3,1,1,531,157,1960,Hobsons Bay,-37.827702,144.838501,Western Metropolitan,5132
Altona North,24 Hansen St,3,h,931000,S,hockingstuart,22-08-2016,11.1,3025,3,2,1,590,160,1950,Hobsons Bay,-37.8382,144.864899,Western Metropolitan,5132
Altona North,4 Prismall St,3,h,988000,S,Sweeney,22-08-2016,11.1,3025,3,1,4,715,0,2008,Hobsons Bay,-37.8423,144.863205,Western Metropolitan,5132
Altona North,122 McIntosh Rd,3,h,590000,S,Village,23-04-2016,11.1,3025,3,1,2,561,0,1196,Hobsons Bay,-37.844398,144.849106,Western Metropolitan,5132
Altona North,35 May St,2,h,610000,S,RT,24-09-2016,11.1,3025,2,1,2,691,0,1196,Hobsons Bay,-37.834,144.855301,Western Metropolitan,5132
Altona North,6 Hill St,3,h,815000,S,hockingstuart,25-02-2017,11.1,3025,3,2,3,555,130,1960,Hobsons Bay,-37.831799,144.838806,Western Metropolitan,5132
Altona North,84 May St,4,h,970000,S,Greg,25-02-2017,11.1,3025,4,1,2,708,0,1196,Hobsons Bay,-37.833,144.849396,Western Metropolitan,5132
Altona North,155 Chambers Rd,4,h,760000,S,Hunter,27-06-2016,11.1,3025,4,1,3,668,0,1196,Hobsons Bay,-37.826199,144.843903,Western Metropolitan,5132
Altona North,268d Mason St,4,t,847500,S,RT,27-06-2016,11.1,3025,4,3,1,252,0,1196,Hobsons Bay,-37.839298,144.856796,Western Metropolitan,5132
Altona North,5 Cresser St,4,h,1200000,SP,RT,27-11-2016,11.1,3025,4,1,4,633,158,1960,Hobsons Bay,-37.837502,144.854095,Western Metropolitan,5132
Altona North,107 McIntosh Rd,3,h,700000,SP,Hunter,27-11-2016,11.1,3025,3,1,1,557,0,1196,Hobsons Bay,-37.844101,144.850494,Western Metropolitan,5132
Altona North,10 Knapp St,3,h,625000,PI,Hunter,28-05-2016,11.1,3025,3,1,1,536,0,1196,Hobsons Bay,-37.828499,144.835098,Western Metropolitan,5132
Altona North,4/221 Blackshaws Rd,2,u,292000,S,Jas,28-08-2016,11.1,3025,2,1,1,153,70,1970,Hobsons Bay,-37.833199,144.864899,Western Metropolitan,5132
Armadale,8/19 Mercer Rd,2,u,599000,S,Jellis,03-09-2016,6.3,3143,2,1,1,0,76,1964,Stonnington,-37.854301,145.026199,Southern Metropolitan,4836
Armadale,1/42 Adelaide St,2,u,550000,VB,Noel,03-12-2016,6.3,3143,2,1,0,861,0,1196,Stonnington,-37.853901,145.028397,Southern Metropolitan,4836
Armadale,14/71 Denbigh Rd,3,u,995000,S,Marshall,03-12-2016,6.3,3143,3,2,2,0,100,1998,Stonnington,-37.855202,145.016006,Southern Metropolitan,4836
Armadale,4/769 High St,3,t,1205000,S,Jellis,03-12-2016,6.3,3143,3,2,2,101,105,2000,Stonnington,-37.854,145.013504,Southern Metropolitan,4836
Armadale,7 Llaneast St,3,h,1939000,S,Jellis,03-12-2016,6.3,3143,3,2,2,296,150,1889,Stonnington,-37.861401,145.027405,Southern Metropolitan,4836
Armadale,9/55 Northcote Rd,1,u,421500,S,Biggin,03-12-2016,6.3,3143,1,1,0,0,0,1196,Stonnington,-37.853001,145.016693,Southern Metropolitan,4836
Armadale,28 Cambridge St,3,h,1870000,S,Hodges,04-03-2017,6.3,3143,3,1,1,217,116,1888,Stonnington,-37.8592,145.018204,Southern Metropolitan,4836
Armadale,3/16 Fulton St,2,u,678000,S,hockingstuart,04-03-2017,6.3,3143,2,1,2,0,0,1196,Stonnington,-37.853802,145.012695,Southern Metropolitan,4836
Armadale,3/20 Mercer Rd,3,t,1918000,SP,Jellis,04-03-2017,6.3,3143,3,2,2,0,165,1995,Stonnington,-37.853699,145.026703,Southern Metropolitan,4836
Armadale,1/77 Wattletree Rd,2,u,660000,SP,hockingstuart,04-03-2017,6.3,3143,2,1,1,0,0,1196,Stonnington,-37.8619,145.025696,Southern Metropolitan,4836
Armadale,12 Willis St,3,h,2050000,S,Marshall,04-03-2017,6.3,3143,3,2,1,205,116,1910,Stonnington,-37.857399,145.028107,Southern Metropolitan,4836
Armadale,8/71 Denbigh Rd,2,u,700000,VB,Jellis,04-06-2016,6.3,3143,2,1,2,0,0,1196,Stonnington,-37.855202,145.016006,Southern Metropolitan,4836
Armadale,11/17 Myamyn St,2,u,3625000,S,Jellis,04-06-2016,6.3,3143,3,2,2,0,0,2006,Stonnington,-37.855499,145.029099,Southern Metropolitan,4836
Armadale,526 Orrong Rd,4,h,3000000,VB,Jellis,04-06-2016,6.3,3143,4,2,2,1581,0,1934,Stonnington,-37.858002,145.011093,Southern Metropolitan,4836
Armadale,553 Dandenong Rd,5,h,1525000,PI,Jellis,07-05-2016,6.3,3143,8,2,2,693,0,1196,Stonnington,-37.8638,145.022903,Southern Metropolitan,4836
Armadale,9/19 Mercer Rd,3,u,735000,PI,Marshall,07-05-2016,6.3,3143,3,2,1,2113,14,1970,Stonnington,-37.854301,145.026199,Southern Metropolitan,4836
Armadale,6/26 Mercer Rd,2,u,825000,S,Jellis,07-05-2016,6.3,3143,2,1,1,0,0,1196,Stonnington,-37.852798,145.026794,Southern Metropolitan,4836
Armadale,538a Orrong Rd,3,t,1586000,S,RT,07-05-2016,6.3,3143,2,2,2,246,0,1196,Stonnington,-37.856602,145.011597,Southern Metropolitan,4836
Armadale,18/41 Kooyong Rd,2,u,645000,S,Marshall,08-10-2016,6.3,3143,3,1,1,0,0,1960,Stonnington,-37.8596,145.019806,Southern Metropolitan,4836
Armadale,10 William St,1,h,1435000,SP,Jellis,08-10-2016,6.3,3143,2,2,1,144,107,1900,Stonnington,-37.8564,145.022797,Southern Metropolitan,4836
Armadale,15/405 Dandenong Rd,1,u,280000,PI,hockingstuart,10-09-2016,6.3,3143,1,1,1,0,38,1975,Stonnington,-37.8619,145.018494,Southern Metropolitan,4836
Armadale,1/2 Armadale St,1,u,400000,PI,hockingstuart,10-12-2016,6.3,3143,1,1,1,0,0,1196,Stonnington,-37.8605,145.018494,Southern Metropolitan,4836
Armadale,4/20 Mercer Rd,2,h,1780000,S,Marshall,10-12-2016,6.3,3143,2,2,2,0,0,1196,Stonnington,-37.853699,145.026703,Southern Metropolitan,4836
Armadale,8/58 Sutherland Rd,2,u,592500,S,hockingstuart,10-12-2016,6.3,3143,2,1,1,0,73,1970,Stonnington,-37.857399,145.017395,Southern Metropolitan,4836
Armadale,40 New St,2,h,1210000,S,Marshall,12-11-2016,6.3,3143,2,1,0,249,96,1910,Stonnington,-37.854301,145.016006,Southern Metropolitan,4836
Armadale,35 Northcote Rd,4,h,2801000,S,Marshall,12-11-2016,6.3,3143,4,2,2,624,222,1900,Stonnington,-37.8536,145.017303,Southern Metropolitan,4836
Armadale,7/53 Wattletree Rd,1,u,390000,S,Jellis,14-05-2016,6.3,3143,1,1,0,881,0,1196,Stonnington,-37.861401,145.022202,Southern Metropolitan,4836
Armadale,791 High St,3,h,1800000,PI,RT,15-10-2016,6.3,3143,3,2,2,405,121,1910,Stonnington,-37.8545,145.014496,Southern Metropolitan,4836
Armadale,25 Llaneast St,4,h,2200000,PI,Jellis,15-10-2016,6.3,3143,4,1,2,495,163,1900,Stonnington,-37.861301,145.026398,Southern Metropolitan,4836
Armadale,8/569 Orrong Rd,1,u,324000,S,Jellis,16-04-2016,6.3,3143,1,1,1,0,0,1196,Stonnington,-37.853699,145.011398,Southern Metropolitan,4836
Armadale,367 Dandenong Rd,6,h,5525000,S,Marshall,17-09-2016,6.3,3143,5,3,4,1491,516,1935,Stonnington,-37.860199,145.013,Southern Metropolitan,4836
Armadale,34a Rose St,2,h,1125000,S,RT,17-09-2016,6.3,3143,3,1,2,169,0,1196,Stonnington,-37.851002,145.016098,Southern Metropolitan,4836
Armadale,42 Rose St,3,h,2250000,S,Marshall,17-09-2016,6.3,3143,3,3,1,301,0,1196,Stonnington,-37.851101,145.016693,Southern Metropolitan,4836
Armadale,12 Auburn Gr,3,h,2360000,S,hockingstuart,18-03-2017,6.3,3143,3,2,0,336,0,1196,Stonnington,-37.855801,145.014999,Southern Metropolitan,4836
Armadale,31 Hume St,2,h,1900000,VB,Jellis,18-03-2017,6.3,3143,2,2,0,207,0,1196,Stonnington,-37.857101,145.0224,Southern Metropolitan,4836
Armadale,10/581 Orrong Rd,1,u,440000,SP,Jellis,18-03-2017,6.3,3143,1,1,1,0,53,1970,Stonnington,-37.8531,145.011505,Southern Metropolitan,4836
Armadale,7/579 Dandenong Rd,2,u,490000,PI,Ray,18-06-2016,6.3,3143,2,1,1,0,0,1966,Stonnington,-37.864601,145.024704,Southern Metropolitan,4836
Armadale,19 Glassford St,3,h,2365000,S,Marshall,18-06-2016,6.3,3143,3,2,1,316,0,1196,Stonnington,-37.8521,145.018997,Southern Metropolitan,4836
Armadale,14 New St,3,h,1300000,VB,Jellis,18-06-2016,6.3,3143,2,1,2,212,106,1900,Stonnington,-37.854198,145.014893,Southern Metropolitan,4836
Armadale,7/501 Orrong Rd,3,u,732000,S,Gary,18-06-2016,6.3,3143,3,2,2,0,0,1196,Stonnington,-37.859699,145.010406,Southern Metropolitan,4836
Armadale,6/51 Armadale St,2,u,704000,SP,Greg,19-11-2016,6.3,3143,2,1,1,0,74,1969,Stonnington,-37.8573,145.0186,Southern Metropolitan,4836
Armadale,12/41 Kooyong Rd,2,u,620000,VB,Marshall,19-11-2016,6.3,3143,3,1,1,0,98,1970,Stonnington,-37.8596,145.019806,Southern Metropolitan,4836
Armadale,63 Denbigh Rd,3,h,1900000,S,Marshall,22-05-2016,6.3,3143,3,1,2,328,108,1900,Stonnington,-37.8559,145.015793,Southern Metropolitan,4836
Armadale,13/56 Sutherland Rd,1,u,315000,SP,Fletchers,22-08-2016,6.3,3143,1,1,1,0,0,1196,Stonnington,-37.857498,145.017395,Southern Metropolitan,4836
Armadale,7/22 Derby St,1,u,450000,PI,hockingstuart,24-09-2016,6.3,3143,1,1,1,0,0,1196,Stonnington,-37.850899,145.020294,Southern Metropolitan,4836
Armadale,10/51 Armadale St,2,u,710000,S,Jellis,25-02-2017,6.3,3143,2,1,1,2471,80,1970,Stonnington,-37.8573,145.0186,Southern Metropolitan,4836
Armadale,2/377 Dandenong Rd,2,u,872000,S,Jellis,25-02-2017,6.3,3143,2,1,1,1194,0,1953,Stonnington,-37.860401,145.014694,Southern Metropolitan,4836
Armadale,1/14 Denbigh Rd,2,u,598000,S,hockingstuart,25-02-2017,6.3,3143,2,1,1,0,88,1970,Stonnington,-37.859299,145.015594,Southern Metropolitan,4836
Armadale,75 Sutherland Rd,3,h,1285000,S,Marshall,25-02-2017,6.3,3143,3,1,2,186,80,1920,Stonnington,-37.8554,145.017303,Southern Metropolitan,4836
Armadale,61 Union St,4,h,3660000,S,Jellis,25-02-2017,6.3,3143,4,3,2,421,0,1196,Stonnington,-37.859299,145.027496,Southern Metropolitan,4836
Armadale,1/403 Dandenong Rd,2,u,520000,S,hockingstuart,27-06-2016,6.3,3143,1,1,1,0,76,1970,Stonnington,-37.861801,145.018295,Southern Metropolitan,4836
Armadale,44 Denbigh Rd,4,h,3625000,S,Jellis,27-11-2016,6.3,3143,4,1,2,709,251,1900,Stonnington,-37.857399,145.016006,Southern Metropolitan,4836
Armadale,44 Hampden Rd,4,h,4200000,VB,Kay,27-11-2016,6.3,3143,4,3,3,563,333,2000,Stonnington,-37.8582,145.013794,Southern Metropolitan,4836
Armadale,3/769 High St,3,t,1101000,S,Jellis,27-11-2016,6.3,3143,3,1,2,103,3,2000,Stonnington,-37.854198,145.013504,Southern Metropolitan,4836
Armadale,4 Mercer Rd,3,h,3512500,S,Marshall,27-11-2016,6.3,3143,3,2,2,617,285,1998,Stonnington,-37.855701,145.026398,Southern Metropolitan,4836
Armadale,17 Kooyong Rd,4,h,2000000,PI,Marshall,28-05-2016,6.3,3143,4,3,4,544,0,1196,Stonnington,-37.861099,145.019501,Southern Metropolitan,4836
Armadale,1/31 Mercer Rd,3,u,869000,S,Jellis,28-05-2016,6.3,3143,2,1,1,0,91,1940,Stonnington,-37.853001,145.026398,Southern Metropolitan,4836
Armadale,16 Llaneast St,5,h,2810000,S,Marshall,28-08-2016,6.3,3143,5,2,2,617,0,1196,Stonnington,-37.861099,145.0271,Southern Metropolitan,4836
Armadale,2/532 Orrong Rd,2,u,565000,S,Ray,28-08-2016,6.3,3143,3,1,1,0,0,1196,Stonnington,-37.8573,145.0112,Southern Metropolitan,4836
Armadale,5/555 Orrong Rd,1,u,567000,S,hockingstuart,28-08-2016,6.3,3143,1,1,1,0,53,2013,Stonnington,-37.8549,145.011307,Southern Metropolitan,4836
Armadale,3/50 Denbigh Rd,2,u,546000,SP,hockingstuart,30-07-2016,6.3,3143,2,0,0,0,0,1196,Stonnington,-37.8568,145.016098,Southern Metropolitan,4836
Armadale,7/844 Malvern Rd,2,u,471500,S,Ray,30-07-2016,6.3,3143,2,1,1,0,0,1980,Stonnington,-37.8503,145.018494,Southern Metropolitan,4836
Ascot Vale,2/43 Roxburgh St,2,u,455000,S,Nelson,03-09-2016,5.9,3032,3,1,2,0,0,1196,Moonee Valley,-37.7756,144.916504,Western Metropolitan,6567
Ascot Vale,30 Rothwell St,3,h,940000,S,Nelson,03-12-2016,5.9,3032,3,1,2,298,108,1920,Moonee Valley,-37.777699,144.919495,Western Metropolitan,6567
Ascot Vale,9/5 Rothwell St,2,u,467000,SP,Brad,03-12-2016,5.9,3032,2,1,1,0,62,1980,Moonee Valley,-37.7761,144.920105,Western Metropolitan,6567
Ascot Vale,7 Francis St,3,h,1380000,SP,Nelson,04-03-2017,5.9,3032,3,2,2,277,174,1910,Moonee Valley,-37.777699,144.922104,Western Metropolitan,6567
Ascot Vale,2/21 Harold St,2,u,490000,VB,Jellis,04-03-2017,5.9,3032,2,1,1,423,62,1970,Moonee Valley,-37.773602,144.901505,Western Metropolitan,6567
Ascot Vale,44 The Parade,4,h,1850000,S,Brad,04-03-2017,5.9,3032,4,3,1,478,270,1900,Moonee Valley,-37.7729,144.917892,Western Metropolitan,6567
Ascot Vale,97 Walter St,3,h,1284000,S,Woodards,04-03-2017,5.9,3032,3,1,2,623,0,1938,Moonee Valley,-37.775799,144.908905,Western Metropolitan,6567
Ascot Vale,98 Epsom Rd,3,h,971000,SP,Nelson,04-06-2016,5.9,3032,3,2,2,285,128,1900,Moonee Valley,-37.775002,144.909103,Western Metropolitan,6567
Ascot Vale,8 Geddes St,2,h,710000,PI,Nelson,04-06-2016,5.9,3032,2,1,1,214,77,1890,Moonee Valley,-37.777599,144.9142,Western Metropolitan,6567
Ascot Vale,75 Maribyrnong Rd,6,h,2425000,PI,Brad,04-06-2016,5.9,3032,6,3,2,1014,435,1887,Moonee Valley,-37.772099,144.918396,Western Metropolitan,6567
Ascot Vale,119 Roseberry St,2,h,750000,SP,Maddison,04-06-2016,5.9,3032,2,1,1,226,92,1920,Moonee Valley,-37.774502,144.909302,Western Metropolitan,6567
Ascot Vale,10 Fenton St,2,h,1053000,S,Nelson,06-08-2016,5.9,3032,2,1,1,269,109,1900,Moonee Valley,-37.774799,144.929001,Western Metropolitan,6567
Ascot Vale,10 McCully St,3,h,1377000,S,Nelson,06-08-2016,5.9,3032,3,1,1,417,168,1900,Moonee Valley,-37.7756,144.920807,Western Metropolitan,6567
Ascot Vale,120 Epsom Rd,3,h,970000,S,Brad,07-05-2016,5.9,3032,3,1,2,350,125,1904,Moonee Valley,-37.775902,144.910004,Western Metropolitan,6567
Ascot Vale,47 Hurtle St,2,h,940000,S,Nelson,07-05-2016,5.9,3032,2,1,1,330,0,1196,Moonee Valley,-37.772999,144.904907,Western Metropolitan,6567
Ascot Vale,63 Kent St,2,h,751000,PI,Nelson,07-05-2016,5.9,3032,2,1,1,118,79,1890,Moonee Valley,-37.780701,144.928802,Western Metropolitan,6567
Ascot Vale,4 The Parade,2,h,950000,SP,Raine,07-05-2016,5.9,3032,2,1,1,173,102,1900,Moonee Valley,-37.773102,144.920593,Western Metropolitan,6567
Ascot Vale,1/17 Epsom Rd,2,u,685000,S,Brad,07-11-2016,5.9,3032,2,1,2,228,90,1995,Moonee Valley,-37.771801,144.906601,Western Metropolitan,6567
Ascot Vale,41 Monash St,3,h,1230000,S,Nelson,08-10-2016,5.9,3032,4,1,2,594,148,1960,Moonee Valley,-37.781898,144.906403,Western Metropolitan,6567
Ascot Vale,2/78 Ormond Rd,2,h,636500,S,Jellis,08-10-2016,5.9,3032,2,1,1,0,0,1196,Moonee Valley,-37.7738,144.934494,Western Metropolitan,6567
Ascot Vale,83 Roseberry St,3,h,910000,S,Raine,08-10-2016,5.9,3032,3,1,0,317,0,1196,Moonee Valley,-37.774601,144.911194,Western Metropolitan,6567
Ascot Vale,51 Francis St,2,h,770000,PI,Nelson,10-09-2016,5.9,3032,2,1,1,226,87,1900,Moonee Valley,-37.777401,144.918594,Western Metropolitan,6567
Ascot Vale,33 Dalgety Dr,3,h,960000,S,Walshe,10-12-2016,5.9,3032,3,2,2,229,0,2011,Moonee Valley,-37.777802,144.906494,Western Metropolitan,6567
Ascot Vale,12 Mirams St,4,h,890000,SP,Raine,10-12-2016,5.9,3032,4,1,1,300,185,1890,Moonee Valley,-37.7766,144.914307,Western Metropolitan,6567
Ascot Vale,2 The Parade,2,h,965000,S,Nelson,10-12-2016,5.9,3032,2,1,1,170,0,1196,Moonee Valley,-37.773201,144.920593,Western Metropolitan,6567
Ascot Vale,78 The Parade,3,h,1440000,S,Nelson,11-02-2017,5.9,3032,3,1,1,487,131,1900,Moonee Valley,-37.772499,144.914597,Western Metropolitan,6567
